07;020;0.0;01;0.01;
07;020;0.0;02;0.00;
07;020;0.0;03;0.40;
07;020;0.0;04;0.00;
07;020;0.0;05;0.00;
07;020;0.0;06;0.00;
07;020;0.0;07;0.03;
07;020;0.0;08;0.00;
07;020;0.0;09;0.01;
07;020;0.0;10;0.00;
07;020;0.2;01;0.02;
07;020;0.2;02;0.03;
07;020;0.2;03;0.02;
07;020;0.2;04;0.03;
07;020;0.2;05;0.04;
07;020;0.2;06;0.00;
07;020;0.2;07;0.01;
07;020;0.2;08;0.12;
07;020;0.2;09;0.01;
07;020;0.2;10;0.09;
07;020;0.4;01;0.02;
07;020;0.4;02;0.02;
07;020;0.4;03;0.03;
07;020;0.4;04;0.04;
07;020;0.4;05;0.03;
07;020;0.4;06;0.04;
07;020;0.4;07;0.06;
07;020;0.4;08;0.01;
07;020;0.4;09;0.01;
07;020;0.4;10;0.07;
07;020;0.6;01;0.06;
07;020;0.6;02;0.01;
07;020;0.6;03;0.02;
07;020;0.6;04;0.02;
07;020;0.6;05;0.02;
07;020;0.6;06;0.02;
07;020;0.6;07;0.01;
07;020;0.6;08;0.02;
07;020;0.6;09;0.01;
07;020;0.6;10;0.02;
07;020;0.8;01;0.04;
07;020;0.8;02;0.02;
07;020;0.8;03;0.02;
07;020;0.8;04;0.03;
07;020;0.8;05;0.03;
07;020;0.8;06;0.02;
07;020;0.8;07;0.01;
07;020;0.8;08;0.04;
07;020;0.8;09;0.03;
07;020;0.8;10;0.08;
07;020;1.0;01;0.17;
07;020;1.0;02;0.03;
07;020;1.0;03;0.04;
07;020;1.0;04;0.04;
07;020;1.0;05;0.02;
07;020;1.0;06;0.02;
07;020;1.0;07;0.02;
07;020;1.0;08;0.04;
07;020;1.0;09;0.02;
07;020;1.0;10;0.04;
07;040;0.0;01;0.01;
07;040;0.0;02;0.51;
07;040;0.0;03;0.01;
07;040;0.0;04;0.01;
07;040;0.0;05;0.01;
07;040;0.0;06;0.02;
07;040;0.0;07;0.02;
07;040;0.0;08;0.07;
07;040;0.0;09;0.08;
07;040;0.0;10;0.00;
07;040;0.2;01;0.03;
07;040;0.2;02;0.04;
07;040;0.2;03;1.39;
07;040;0.2;04;0.03;
07;040;0.2;05;0.03;
07;040;0.2;06;0.07;
07;040;0.2;07;0.02;
07;040;0.2;08;0.06;
07;040;0.2;09;0.02;
07;040;0.2;10;0.03;
07;040;0.4;01;0.02;
07;040;0.4;02;0.06;
07;040;0.4;03;0.76;
07;040;0.4;04;0.04;
07;040;0.4;05;0.03;
07;040;0.4;06;0.10;
07;040;0.4;07;0.03;
07;040;0.4;08;0.03;
07;040;0.4;09;0.03;
07;040;0.4;10;0.02;
07;040;0.6;01;0.02;
07;040;0.6;02;0.04;
07;040;0.6;03;1.00;
07;040;0.6;04;0.02;
07;040;0.6;05;0.03;
07;040;0.6;06;0.09;
07;040;0.6;07;0.04;
07;040;0.6;08;0.03;
07;040;0.6;09;0.03;
07;040;0.6;10;0.03;
07;040;0.8;01;0.03;
07;040;0.8;02;0.03;
07;040;0.8;03;0.93;
07;040;0.8;04;0.05;
07;040;0.8;05;0.03;
07;040;0.8;06;0.11;
07;040;0.8;07;0.30;
07;040;0.8;08;0.03;
07;040;0.8;09;0.03;
07;040;0.8;10;0.03;
07;040;1.0;01;0.04;
07;040;1.0;02;0.04;
07;040;1.0;03;0.24;
07;040;1.0;04;0.04;
07;040;1.0;05;0.03;
07;040;1.0;06;0.14;
07;040;1.0;07;0.06;
07;040;1.0;08;0.04;
07;040;1.0;09;0.02;
07;040;1.0;10;0.04;
07;060;0.0;01;0.00;
07;060;0.0;02;0.03;
07;060;0.0;03;0.02;
07;060;0.0;04;0.02;
07;060;0.0;05;0.03;
07;060;0.0;06;0.15;
07;060;0.0;07;0.02;
07;060;0.0;08;0.41;
07;060;0.0;09;0.03;
07;060;0.0;10;0.02;
07;060;0.2;01;0.04;
07;060;0.2;02;0.03;
07;060;0.2;03;0.07;
07;060;0.2;04;0.03;
07;060;0.2;05;0.06;
07;060;0.2;06;0.06;
07;060;0.2;07;0.03;
07;060;0.2;08;0.03;
07;060;0.2;09;0.04;
07;060;0.2;10;0.04;
07;060;0.4;01;0.03;
07;060;0.4;02;0.04;
07;060;0.4;03;0.04;
07;060;0.4;04;0.05;
07;060;0.4;05;0.08;
07;060;0.4;06;0.06;
07;060;0.4;07;0.02;
07;060;0.4;08;0.04;
07;060;0.4;09;0.05;
07;060;0.4;10;0.05;
07;060;0.6;01;0.04;
07;060;0.6;02;0.04;
07;060;0.6;03;0.03;
07;060;0.6;04;0.12;
07;060;0.6;05;0.39;
07;060;0.6;06;0.04;
07;060;0.6;07;0.09;
07;060;0.6;08;0.09;
07;060;0.6;09;0.05;
07;060;0.6;10;0.09;
07;060;0.8;01;0.04;
07;060;0.8;02;0.09;
07;060;0.8;03;0.06;
07;060;0.8;04;0.05;
07;060;0.8;05;0.07;
07;060;0.8;06;0.06;
07;060;0.8;07;0.06;
07;060;0.8;08;0.03;
07;060;0.8;09;0.12;
07;060;0.8;10;0.10;
07;060;1.0;01;0.07;
07;060;1.0;02;0.03;
07;060;1.0;03;0.05;
07;060;1.0;04;0.05;
07;060;1.0;05;0.07;
07;060;1.0;06;0.05;
07;060;1.0;07;0.05;
07;060;1.0;08;0.05;
07;060;1.0;09;0.05;
07;060;1.0;10;0.05;
07;080;0.0;01;0.01;
07;080;0.0;02;0.70;
07;080;0.0;03;0.04;
07;080;0.0;04;0.04;
07;080;0.0;05;0.03;
07;080;0.0;06;0.02;
07;080;0.0;07;0.03;
07;080;0.0;08;0.02;
07;080;0.0;09;0.02;
07;080;0.0;10;0.03;
07;080;0.2;01;0.04;
07;080;0.2;02;0.03;
07;080;0.2;03;0.05;
07;080;0.2;04;0.06;
07;080;0.2;05;0.09;
07;080;0.2;06;0.09;
07;080;0.2;07;0.04;
07;080;0.2;08;0.05;
07;080;0.2;09;0.03;
07;080;0.2;10;0.01;
07;080;0.4;01;0.06;
07;080;0.4;02;0.08;
07;080;0.4;03;0.10;
07;080;0.4;04;0.03;
07;080;0.4;05;0.08;
07;080;0.4;06;0.05;
07;080;0.4;07;0.06;
07;080;0.4;08;0.04;
07;080;0.4;09;0.10;
07;080;0.4;10;0.06;
07;080;0.6;01;0.05;
07;080;0.6;02;0.07;
07;080;0.6;03;0.07;
07;080;0.6;04;0.03;
07;080;0.6;05;0.24;
07;080;0.6;06;0.02;
07;080;0.6;07;0.03;
07;080;0.6;08;0.04;
07;080;0.6;09;0.05;
07;080;0.6;10;0.10;
07;080;0.8;01;0.05;
07;080;0.8;02;0.07;
07;080;0.8;03;0.36;
07;080;0.8;04;0.03;
07;080;0.8;05;0.07;
07;080;0.8;06;0.04;
07;080;0.8;07;0.07;
07;080;0.8;08;0.05;
07;080;0.8;09;0.12;
07;080;0.8;10;0.09;
07;080;1.0;01;0.06;
07;080;1.0;02;0.07;
07;080;1.0;03;0.15;
07;080;1.0;04;0.04;
07;080;1.0;05;0.36;
07;080;1.0;06;0.03;
07;080;1.0;07;0.06;
07;080;1.0;08;0.04;
07;080;1.0;09;0.06;
07;080;1.0;10;0.15;
07;100;0.0;01;0.13;
07;100;0.0;02;0.67;
07;100;0.0;03;0.09;
07;100;0.0;04;0.03;
07;100;0.0;05;0.07;
07;100;0.0;06;0.02;
07;100;0.0;07;0.03;
07;100;0.0;08;0.03;
07;100;0.0;09;0.03;
07;100;0.0;10;0.04;
07;100;0.2;01;0.05;
07;100;0.2;02;0.04;
07;100;0.2;03;0.07;
07;100;0.2;04;0.04;
07;100;0.2;05;0.02;
07;100;0.2;06;0.05;
07;100;0.2;07;0.04;
07;100;0.2;08;0.06;
07;100;0.2;09;0.09;
07;100;0.2;10;0.03;
07;100;0.4;01;0.06;
07;100;0.4;02;0.10;
07;100;0.4;03;0.07;
07;100;0.4;04;0.04;
07;100;0.4;05;0.02;
07;100;0.4;06;0.05;
07;100;0.4;07;0.04;
07;100;0.4;08;0.06;
07;100;0.4;09;0.05;
07;100;0.4;10;0.04;
07;100;0.6;01;0.23;
07;100;0.6;02;0.06;
07;100;0.6;03;0.07;
07;100;0.6;04;0.05;
07;100;0.6;05;0.04;
07;100;0.6;06;0.08;
07;100;0.6;07;0.06;
07;100;0.6;08;0.05;
07;100;0.6;09;0.08;
07;100;0.6;10;0.04;
07;100;0.8;01;0.12;
07;100;0.8;02;0.07;
07;100;0.8;03;0.07;
07;100;0.8;04;0.03;
07;100;0.8;05;0.06;
07;100;0.8;06;0.20;
07;100;0.8;07;0.10;
07;100;0.8;08;0.06;
07;100;0.8;09;0.05;
07;100;0.8;10;0.07;
07;100;1.0;01;0.09;
07;100;1.0;02;0.05;
07;100;1.0;03;0.06;
07;100;1.0;04;0.03;
07;100;1.0;05;0.09;
07;100;1.0;06;0.08;
07;100;1.0;07;0.07;
07;100;1.0;08;0.05;
07;100;1.0;09;0.08;
07;100;1.0;10;0.09;
09;020;0.0;01;0.01;
09;020;0.0;02;0.01;
09;020;0.0;03;0.10;
09;020;0.0;04;0.00;
09;020;0.0;05;0.01;
09;020;0.0;06;0.00;
09;020;0.0;07;0.02;
09;020;0.0;08;0.01;
09;020;0.0;09;0.00;
09;020;0.0;10;0.00;
09;020;0.2;01;0.09;
09;020;0.2;02;0.02;
09;020;0.2;03;0.05;
09;020;0.2;04;0.05;
09;020;0.2;05;0.05;
09;020;0.2;06;0.02;
09;020;0.2;07;0.01;
09;020;0.2;08;0.04;
09;020;0.2;09;0.05;
09;020;0.2;10;0.06;
09;020;0.4;01;0.09;
09;020;0.4;02;0.02;
09;020;0.4;03;0.04;
09;020;0.4;04;0.09;
09;020;0.4;05;0.08;
09;020;0.4;06;0.06;
09;020;0.4;07;0.00;
09;020;0.4;08;0.03;
09;020;0.4;09;0.04;
09;020;0.4;10;0.04;
09;020;0.6;01;0.05;
09;020;0.6;02;0.04;
09;020;0.6;03;0.03;
09;020;0.6;04;0.06;
09;020;0.6;05;0.11;
09;020;0.6;06;0.03;
09;020;0.6;07;0.03;
09;020;0.6;08;0.04;
09;020;0.6;09;0.03;
09;020;0.6;10;0.06;
09;020;0.8;01;0.04;
09;020;0.8;02;0.03;
09;020;0.8;03;0.03;
09;020;0.8;04;0.06;
09;020;0.8;05;0.16;
09;020;0.8;06;0.05;
09;020;0.8;07;0.02;
09;020;0.8;08;0.06;
09;020;0.8;09;0.02;
09;020;0.8;10;0.24;
09;020;1.0;01;0.05;
09;020;1.0;02;0.09;
09;020;1.0;03;0.03;
09;020;1.0;04;0.04;
09;020;1.0;05;0.07;
09;020;1.0;06;0.10;
09;020;1.0;07;0.02;
09;020;1.0;08;0.04;
09;020;1.0;09;0.03;
09;020;1.0;10;0.17;
09;040;0.0;01;0.01;
09;040;0.0;02;0.64;
09;040;0.0;03;0.01;
09;040;0.0;04;0.02;
09;040;0.0;05;0.07;
09;040;0.0;06;0.09;
09;040;0.0;07;0.03;
09;040;0.0;08;0.09;
09;040;0.0;09;0.11;
09;040;0.0;10;0.01;
09;040;0.2;01;0.18;
09;040;0.2;02;0.04;
09;040;0.2;03;13.38;
09;040;0.2;04;0.03;
09;040;0.2;05;0.10;
09;040;0.2;06;0.23;
09;040;0.2;07;0.01;
09;040;0.2;08;0.07;
09;040;0.2;09;0.04;
09;040;0.2;10;0.04;
09;040;0.4;01;0.54;
09;040;0.4;02;0.09;
09;040;0.4;03;4.18;
09;040;0.4;04;0.03;
09;040;0.4;05;0.03;
09;040;0.4;06;0.58;
09;040;0.4;07;0.06;
09;040;0.4;08;0.11;
09;040;0.4;09;0.08;
09;040;0.4;10;0.05;
09;040;0.6;01;0.44;
09;040;0.6;02;0.04;
09;040;0.6;03;1.00;
09;040;0.6;04;0.04;
09;040;0.6;05;0.13;
09;040;0.6;06;0.08;
09;040;0.6;07;0.04;
09;040;0.6;08;0.05;
09;040;0.6;09;0.05;
09;040;0.6;10;0.05;
09;040;0.8;01;0.43;
09;040;0.8;02;0.13;
09;040;0.8;03;0.14;
09;040;0.8;04;0.04;
09;040;0.8;05;0.18;
09;040;0.8;06;0.11;
09;040;0.8;07;0.09;
09;040;0.8;08;0.07;
09;040;0.8;09;0.05;
09;040;0.8;10;0.07;
09;040;1.0;01;0.32;
09;040;1.0;02;0.11;
09;040;1.0;03;0.37;
09;040;1.0;04;0.03;
09;040;1.0;05;0.06;
09;040;1.0;06;0.14;
09;040;1.0;07;0.10;
09;040;1.0;08;0.08;
09;040;1.0;09;0.09;
09;040;1.0;10;0.05;
09;060;0.0;01;0.10;
09;060;0.0;02;0.83;
09;060;0.0;03;4.25;
09;060;0.0;04;0.08;
09;060;0.0;05;3.09;
09;060;0.0;06;0.10;
09;060;0.0;07;0.03;
09;060;0.0;08;0.35;
09;060;0.0;09;0.02;
09;060;0.0;10;0.05;
09;060;0.2;01;0.12;
09;060;0.2;02;0.30;
09;060;0.2;03;0.41;
09;060;0.2;04;0.11;
09;060;0.2;05;0.51;
09;060;0.2;06;0.09;
09;060;0.2;07;0.03;
09;060;0.2;08;0.04;
09;060;0.2;09;0.10;
09;060;0.2;10;0.20;
09;060;0.4;01;0.03;
09;060;0.4;02;0.24;
09;060;0.4;03;0.09;
09;060;0.4;04;0.15;
09;060;0.4;05;0.16;
09;060;0.4;06;0.07;
09;060;0.4;07;0.05;
09;060;0.4;08;0.06;
09;060;0.4;09;0.06;
09;060;0.4;10;0.34;
09;060;0.6;01;0.05;
09;060;0.6;02;0.08;
09;060;0.6;03;0.42;
09;060;0.6;04;0.10;
09;060;0.6;05;0.38;
09;060;0.6;06;0.11;
09;060;0.6;07;0.08;
09;060;0.6;08;0.04;
09;060;0.6;09;0.07;
09;060;0.6;10;0.15;
09;060;0.8;01;0.09;
09;060;0.8;02;0.07;
09;060;0.8;03;0.36;
09;060;0.8;04;0.08;
09;060;0.8;05;0.47;
09;060;0.8;06;0.83;
09;060;0.8;07;0.09;
09;060;0.8;08;0.06;
09;060;0.8;09;0.10;
09;060;0.8;10;0.56;
09;060;1.0;01;0.12;
09;060;1.0;02;0.05;
09;060;1.0;03;0.15;
09;060;1.0;04;0.11;
09;060;1.0;05;7.57;
09;060;1.0;06;3.33;
09;060;1.0;07;0.18;
09;060;1.0;08;0.05;
09;060;1.0;09;0.05;
09;060;1.0;10;0.39;
09;080;0.0;01;0.01;
09;080;0.0;02;0.78;
09;080;0.0;03;0.51;
09;080;0.0;04;1.59;
09;080;0.0;05;0.02;
09;080;0.0;06;0.14;
09;080;0.0;07;0.13;
09;080;0.0;08;0.04;
09;080;0.0;09;0.02;
09;080;0.0;10;0.04;
09;080;0.2;01;0.16;
09;080;0.2;02;0.06;
09;080;0.2;03;0.20;
09;080;0.2;04;0.09;
09;080;0.2;05;0.32;
09;080;0.2;06;0.08;
09;080;0.2;07;0.04;
09;080;0.2;08;0.06;
09;080;0.2;09;0.37;
09;080;0.2;10;0.07;
09;080;0.4;01;0.16;
09;080;0.4;02;0.11;
09;080;0.4;03;0.78;
09;080;0.4;04;0.14;
09;080;0.4;05;0.37;
09;080;0.4;06;0.07;
09;080;0.4;07;0.06;
09;080;0.4;08;0.08;
09;080;0.4;09;0.30;
09;080;0.4;10;0.06;
09;080;0.6;01;0.12;
09;080;0.6;02;0.07;
09;080;0.6;03;1.97;
09;080;0.6;04;0.06;
09;080;0.6;05;0.47;
09;080;0.6;06;0.07;
09;080;0.6;07;0.07;
09;080;0.6;08;0.08;
09;080;0.6;09;1.85;
09;080;0.6;10;0.18;
09;080;0.8;01;0.27;
09;080;0.8;02;0.07;
09;080;0.8;03;1.26;
09;080;0.8;04;0.42;
09;080;0.8;05;0.51;
09;080;0.8;06;0.08;
09;080;0.8;07;0.07;
09;080;0.8;08;0.16;
09;080;0.8;09;0.55;
09;080;0.8;10;0.18;
09;080;1.0;01;0.15;
09;080;1.0;02;0.10;
09;080;1.0;03;0.61;
09;080;1.0;04;0.25;
09;080;1.0;05;0.30;
09;080;1.0;06;0.15;
09;080;1.0;07;0.09;
09;080;1.0;08;0.22;
09;080;1.0;09;0.31;
09;080;1.0;10;0.26;
09;100;0.0;01;0.31;
09;100;0.0;02;0.68;
09;100;0.0;03;0.48;
09;100;0.0;04;0.13;
09;100;0.0;05;0.04;
09;100;0.0;06;0.25;
09;100;0.0;07;0.04;
09;100;0.0;08;0.03;
09;100;0.0;09;0.06;
09;100;0.0;10;0.04;
09;100;0.2;01;0.66;
09;100;0.2;02;0.15;
09;100;0.2;03;0.07;
09;100;0.2;04;0.11;
09;100;0.2;05;0.14;
09;100;0.2;06;0.07;
09;100;0.2;07;0.07;
09;100;0.2;08;0.09;
09;100;0.2;09;0.15;
09;100;0.2;10;0.22;
09;100;0.4;01;0.21;
09;100;0.4;02;0.10;
09;100;0.4;03;0.53;
09;100;0.4;04;0.31;
09;100;0.4;05;0.43;
09;100;0.4;06;0.14;
09;100;0.4;07;0.07;
09;100;0.4;08;0.08;
09;100;0.4;09;0.59;
09;100;0.4;10;0.32;
09;100;0.6;01;3.71;
09;100;0.6;02;0.05;
09;100;0.6;03;0.59;
09;100;0.6;04;0.19;
09;100;0.6;05;0.11;
09;100;0.6;06;0.12;
09;100;0.6;07;0.07;
09;100;0.6;08;0.07;
09;100;0.6;09;0.11;
09;100;0.6;10;0.08;
09;100;0.8;01;0.28;
09;100;0.8;02;0.14;
09;100;0.8;03;0.57;
09;100;0.8;04;0.19;
09;100;0.8;05;0.05;
09;100;0.8;06;0.10;
09;100;0.8;07;0.15;
09;100;0.8;08;0.10;
09;100;0.8;09;0.19;
09;100;0.8;10;0.13;
09;100;1.0;01;0.66;
09;100;1.0;02;0.20;
09;100;1.0;03;0.73;
09;100;1.0;04;0.13;
09;100;1.0;05;0.07;
09;100;1.0;06;0.08;
09;100;1.0;07;0.08;
09;100;1.0;08;0.09;
09;100;1.0;09;0.35;
09;100;1.0;10;0.25;
11;020;0.0;01;0.01;
